80,,75,,70,,65,,60,,55,,50,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
-28.5680628127919,68.95484736564471,-28.378668390528432,65.27278903086189,-28.723310106782286,61.788363048070515,-28.3548901391054,57.718438553763974,-28.519648733665008,53.57369442702895,-28.684797135624983,49.55279211139389,-28.8482303850233,44.986985826918975
-26.612113226337172,68.92370955050255,-26.422432945313425,65.15083388757975,-26.766295046766523,61.41872428258845,-26.39758922032936,57.25798246014193,-26.562165904768783,53.055445488226916,-26.727002460808457,48.93546972371188,-26.89043571020678,44.36966343923698
-24.65626758852254,68.92559621832038,-24.466093551458307,64.99585426133763,-24.809461896870936,61.106878362286366,-24.440132378593162,56.7479896420799,-24.60460511439249,52.5124281872049,-24.769103837351835,48.28512285306989,-24.93258906107021,43.73582881007498
-22.700369976387854,68.9109706446582,-22.50952027316297,64.76656954843551,-22.85226492673499,60.67944675162431,-22.48254560105684,56.196716220317875,-22.64675846525592,51.8785935580429,-22.81107527809509,47.59349537872791,-22.974612476133515,43.060713577213
-20.744108544012818,68.78075938063607,-20.55325884078794,64.63635828441338,-20.895405789679373,60.35934471058222,-20.524880862040447,55.62067443633586,-20.688937803279373,51.253015049620906,-20.85296875735827,46.877099542165936,-21.016479968236666,42.33606161991103
-18.78818494471811,68.75787768623391,-18.59686747261277,64.46486641669125,-18.93807888374331,59.89063249622018,-18.567164148704002,55.02812041087385,-18.730961218342678,50.577899816758915,-18.89478427514137,46.13593534338397,-19.058191537379663,41.56187293816907
-16.832209371103346,68.71848375035174,-16.64047610443761,64.29337454896913,-16.981037836567516,59.51273760999811,-16.609629345487733,54.493359230591835,-16.773062594886056,49.92755294611692,-16.936521831444395,45.37000278238201,-17.099877119362638,40.779428135687105
-14.876467681928816,68.75339490112957,-14.684240659222603,64.17141940568699,-15.024334622472054,59.24217229339602,-14.652250465231617,54.00813477474979,-14.815475817349736,49.3762795243549,-14.978701169467847,44.744424273960014,-15.142004483066046,40.137337385785116
-12.920622044114182,68.7552815689474,-12.727485470807089,63.8843418476049,-13.067215613816188,58.83950904495396,-12.694507764735143,53.407324628547784,-12.857369296612909,48.65988368779293,-13.020308789970748,43.937211109258065,-13.183534142088867,39.30535585886317
-10.964308637419094,68.60855806344526,-10.770782256711627,63.6137765310028,-11.109888707880117,58.370796830591914,-10.736609141278521,52.75697775790579,-10.899210801556038,47.926975609750954,-11.061864436153598,43.113485703076115,-11.224985839631614,38.448605969721235
-9.008281089484285,68.5526518860831,-8.813871145335959,63.27716224848072,-9.152665750584156,57.93510909918986,-8.778684530661877,52.0983747665238,-8.940922370699035,47.15278692800899,-9.103316133696353,42.25673581393418,-9.266463524334391,37.60011220131929
-7.0520716314293,68.43895286354096,-6.857089969760416,62.98182856965863,-7.195364831808114,57.474653005567816,-6.820681958565153,51.41500341292181,-6.9826079526820095,46.37034212552704,-7.144715856919049,41.383473683312246,-7.307837260397065,36.718593949957366
-5.096096057814542,68.3995589276588,-4.900464717145034,62.736031615276524,-5.238089900192094,57.02245303268577,-4.8626274121483775,50.715119817839835,-5.024319521825014,45.596153443785084,-5.1861155801417524,40.510211552690315,-5.349107047819636,35.804051215635454
-3.1402504199999086,68.40144559547663,-2.943449657129271,62.36639284979446,-3.280788981416052,56.56199693906372,-2.9046248400516603,50.03174846423786,-3.065927142327915,44.788940279083135,-3.2273074060842433,39.57090045614841,-3.3903508480821856,34.88125236057353
-1.1841968849050772,68.33728329737447,-0.9866944687137504,62.07931529171236,-1.323332139679863,56.05200412100169,-0.94644035783476,49.29058426545589,-1.1073788398706625,43.9321903899412,-1.2684992320267412,38.63158935960649,-1.4314127382245516,33.90066066033163
0.7720385603099231,68.21532815409233,0.9701906555018951,61.750957129930285,0.6340207534162374,55.57503578589966,1.0117181372221182,48.55767618741392,0.8512214369066271,43.058928259319266,0.6904388778308856,37.65099765936459,0.527499384473046,32.92832508082972
2.728325979844996,68.0768607693302,2.9269718310774238,61.45562345110819,2.5914775951524263,55.06504296783762,2.96995459375907,47.79999974715195,2.8097957265239017,42.19392224943733,2.6491950775683364,36.72819880430267,2.4865674301308047,31.906452776887832
4.6845354378999815,67.96316174678806,4.8839089296131135,61.11075304784612,4.5489864112086735,54.538537908295595,4.92829499893611,47.00929882393,4.768499951941308,41.28763563585541,4.607977264465816,35.79714382850076,4.445687450108608,30.868068231465948
6.640770883114982,67.84120660350592,6.841001951108964,60.71634592014405,6.506495227264921,54.01203284875356,6.88658342979312,46.235110142188034,6.727360100318862,40.3318122978335,6.566967348643502,34.80003988677886,6.404885431566484,29.80491532382407
8.597110276970099,67.6862269772638,8.797783126684493,60.42101224132196,8.464030030481183,53.47727166847154,8.844975809290219,45.42789697748609,8.686142287216342,39.40075732203158,8.526035394301246,33.778167582836964,8.364187361664477,28.708737933222203
10.55311183774488,67.63857692064164,10.754954109660417,60.00183675139991,10.421616808017504,52.92599824670952,10.803420163107361,44.60417157130414,10.644924474113822,38.469702346229674,10.485129427119034,32.74803915815508,10.323593240402559,27.57953605966034
12.509399257279938,67.5001095358795,12.71199515683621,59.62394186517784,12.37941148283403,52.30867585902752,12.761916491244563,43.763933923642206,12.603940545451522,37.46434228376777,12.44435339573694,31.67663012977321,12.28310306778073,26.417309703138486
14.465608715334923,67.38641051333735,14.669114165492076,59.22127861673577,14.337076221850424,51.7326340750455,14.720282883581646,42.96497687968026,14.562956616789222,36.45898222130589,14.403655325834919,30.580452739171335,14.242638882318943,25.246827225876636
16.422130019310217,67.17363804191524,16.62612922550784,58.85163985125371,16.294922870986994,51.09879944588351,16.678935134678994,42.07520250757833,16.52199867528695,35.445366038103984,16.362905281612854,29.500787590049462,16.20199278673698,24.134137593794776
18.378521387485378,67.00214617419313,18.583326195643778,58.42420824059165,18.252795507283594,50.45670869598152,18.63750942429627,41.210196497696394,18.48109270810474,34.41523761342209,18.322285173190906,28.379841837227602,18.161216755354886,23.06272856541289
20.334782819860408,66.87193491017098,20.540341255659555,58.05456947510958,20.210668143580193,49.81461794607952,20.596161675393617,40.32042212559447,20.4401607537625,33.39336530948021,20.281587103288885,27.28366444662573,20.12059664693294,21.941782812591022
22.29104425223545,66.74172364614886,22.497668161595612,57.58585726074754,22.168618741356866,49.14775883395754,22.554891887971053,39.405879391272556,22.399254786580272,32.36323688479832,22.240889033386864,26.187487056023855,22.080080487151093,20.787812576809188
24.247487594730657,66.55371953694673,24.45478717025148,57.18319401230548,24.126699274933657,48.43961911813556,24.513622100548474,38.49133665695063,24.358244870757957,31.366132943076423,24.200268924964917,25.066541303201994,24.039538340209234,19.642098461767333
26.204060873025995,66.32443482404463,26.41211407618755,56.714481797943435,26.084701847030374,47.75624776453357,26.472248364485807,37.6098184055887,26.317390877895775,30.319492276914545,26.159726778023057,23.920827188160132,25.99899619326736,18.496384346725463
28.160530202681244,66.1281745941025,28.369492956443665,56.22925734210139,28.042704419127105,47.072876410931585,28.431004564223258,36.687019550526784,28.27661484651368,29.248083248532666,28.118924759480933,22.857674280518253,27.958454046325485,17.350670231683594
30.117025519496494,65.92365824342039,30.32666393941959,55.81008185217934,30.00086291418397,46.33996833288962,30.389708789640665,35.780732936944865,30.235838815131586,28.176674220150794,30.078356625379044,21.7202162862164,29.917937886543655,16.196699995901753
32.07362478495186,65.68611740977828,32.283990845355646,55.341369637817294,31.958917460600745,45.64008473780764,32.34841301505804,34.87444632336294,32.19506278374949,27.105265191768915,32.0378404655972,20.566246050434543,31.877525675401913,15.00970527715991
34.03032799904733,65.41555209317619,34.24113584117153,54.93045026863524,33.91707595565762,44.907176659765675,34.30716921479549,33.95164746830102,34.15426076520738,26.042112284127022,33.99735029297538,19.4040196939127,33.83706148994011,13.839222799898067
35.986797328702565,65.21929186323406,36.198644657227774,54.40394520909321,35.875286425034545,44.1577563402437,36.26589942737293,33.0371047339791,36.11345874666526,24.978959376485157,35.9568861075136,18.233537216650845,35.796571317318296,12.676996443376211
37.94331863267786,65.00651939181195,38.1559195888438,53.95174523621117,37.83347090725144,43.416592141461734,38.22457766563031,32.13907424113717,38.07276067676324,23.882781985883284,37.91636994773175,17.079566980869004,37.756159106176554,11.490001724634368
39.89991789813321,64.76897855816985,40.11329846909992,53.46652078036913,39.79170736378839,42.658915701199774,40.18330787820773,31.224531506815254,40.03190668390107,22.836141319721406,39.87590576226995,15.909084503607147,39.71579886935487,10.286494764412524
41.85620531766827,64.63051117340771,42.070495439235856,53.03908916970707,41.74986585884527,41.92600762315781,42.14180420634493,30.38429385915331,41.9908447937587,21.855549619479504,41.83538960248812,14.755114267825292,41.675282709573025,9.132524528630668
43.812700634483534,64.4259948227256,44.027900306652,52.54560859312504,43.707868430941986,41.24263626955582,44.10043047028226,29.502775607791378,43.949938826576485,20.8254211947976,43.79466554542607,13.667192997963426,43.63466260115108,8.0115787758088
45.769403848579,64.15542950612351,45.98540912270825,52.01910353358301,45.666156861798996,40.46844758781386,46.059290618659816,28.546952269769477,45.90931871815454,19.704475441975745,45.75435728292443,12.44717379626158,45.594224402849306,6.832840177806958
47.72613304983449,63.87660806878141,47.94299590024457,51.46783011182099,47.62462720277617,39.63646606089192,48.01815076703737,27.59112893174757,47.868672622572575,18.591785809893878,47.71407500758281,11.218898473819763,47.553968114667725,5.596308734625126
49.682732315289854,63.6390672351393,49.90040076766071,50.97434953523896,49.58294162079319,38.854021258409965,49.97701091541492,26.635305593725654,49.828338372910906,17.380022728932033,49.673818719401226,9.982367030637917,49.513763800806174,4.343265049963307
51.6396174395055,63.310709073357216,51.85783162223687,50.47261283791692,51.54125603881022,38.07157645592801,51.93584507663245,25.687738376443754,51.787666290168914,16.27558921759018,51.63356243121963,8.745835587456085,51.47355948694464,3.090221365301474
53.59637262792101,63.02363151527513,53.81536642545315,49.937851657634894,53.499648418307316,37.264363291226054,53.894653250689956,24.74842727990184,53.56907744750791,15.206760714198793,53.59335811735809,7.492791902794252,53.43327721160303,1.8619460428596568
